indicator,areacd,areanm,geography,observation,unit,measure,period,lower_confidence_interval_95,upper_confidence_interval_95,observation_status
outward-foreign-direct-investment-fdi,e47000008,cambridgeshire-and-peterborough,combined-authority-or-city-region,28185.0,£ million,Pounds,2017,,,
outward-foreign-direct-investment-fdi,e47000008,cambridgeshire-and-peterborough,combined-authority-or-city-region,26132.0,£ million,Pounds,2015,,,
outward-foreign-direct-investment-fdi,e47000008,cambridgeshire-and-peterborough,combined-authority-or-city-region,26877.0,£ million,Pounds,2016,,,
outward-foreign-direct-investment-fdi,tlh2,bedfordshire-and-hertfordshire,itl-level-2,68312.0,£ million,Pounds,2021,,,
outward-foreign-direct-investment-fdi,tlh2,bedfordshire-and-hertfordshire,itl-level-2,68433.0,£ million,Pounds,2019,,,
outward-foreign-direct-investment-fdi,tlh2,bedfordshire-and-hertfordshire,itl-level-2,56303.0,£ million,Pounds,2018,,,
outward-foreign-direct-investment-fdi,tlh2,bedfordshire-and-hertfordshire,itl-level-2,30895.0,£ million,Pounds,2017,,,
outward-foreign-direct-investment-fdi,tlh2,bedfordshire-and-hertfordshire,itl-level-2,40649.0,£ million,Pounds,2016,,,
outward-foreign-direct-investment-fdi,tlh2,bedfordshire-and-hertfordshire,itl-level-2,34811.0,£ million,Pounds,2015,,,
outward-foreign-direct-investment-fdi,tlh2,bedfordshire-and-hertfordshire,itl-level-2,64715.0,£ million,Pounds,2020,,,
outward-foreign-direct-investment-fdi,tlh3,essex,itl-level-2,9555.0,£ million,Pounds,2021,,,
outward-foreign-direct-investment-fdi,tlh3,essex,itl-level-2,10146.0,£ million,Pounds,2017,,,
outward-foreign-direct-investment-fdi,tlh3,essex,itl-level-2,9181.0,£ million,Pounds,2020,,,
outward-foreign-direct-investment-fdi,tlh3,essex,itl-level-2,9272.0,£ million,Pounds,2019,,,
outward-foreign-direct-investment-fdi,tlh3,essex,itl-level-2,10333.0,£ million,Pounds,2018,,,
outward-foreign-direct-investment-fdi,tlh3,essex,itl-level-2,11295.0,£ million,Pounds,2016,,,
outward-foreign-direct-investment-fdi,tlh3,essex,itl-level-2,9011.0,£ million,Pounds,2015,,,
outward-foreign-direct-investment-fdi,tli,london,itl-level-1,468094.0,£ million,Pounds,2016,,,
outward-foreign-direct-investment-fdi,tli,london,itl-level-1,518098.0,£ million,Pounds,2017,,,
outward-foreign-direct-investment-fdi,tli,london,itl-level-1,569176.0,£ million,Pounds,2018,,,
outward-foreign-direct-investment-fdi,tli,london,itl-level-1,701415.0,£ million,Pounds,2019,,,
outward-foreign-direct-investment-fdi,tli,london,itl-level-1,763589.0,£ million,Pounds,2020,,,
outward-foreign-direct-investment-fdi,tli,london,itl-level-1,805325.0,£ million,Pounds,2021,,,
outward-foreign-direct-investment-fdi,tli,london,itl-level-1,385164.0,£ million,Pounds,2015,,,
outward-foreign-direct-investment-fdi,tli3,inner-london-west,itl-level-2,609764.0,£ million,Pounds,2021,,,
outward-foreign-direct-investment-fdi,tli3,inner-london-west,itl-level-2,339807.0,£ million,Pounds,2016,,,
outward-foreign-direct-investment-fdi,tli3,inner-london-west,itl-level-2,383025.0,£ million,Pounds,2017,,,
outward-foreign-direct-investment-fdi,tli3,inner-london-west,itl-level-2,421423.0,£ million,Pounds,2018,,,
outward-foreign-direct-investment-fdi,tli3,inner-london-west,itl-level-2,527607.0,£ million,Pounds,2019,,,
outward-foreign-direct-investment-fdi,tli3,inner-london-west,itl-level-2,581918.0,£ million,Pounds,2020,,,
outward-foreign-direct-investment-fdi,tli3,inner-london-west,itl-level-2,281365.0,£ million,Pounds,2015,,,
outward-foreign-direct-investment-fdi,tli4,inner-london-east,itl-level-2,73461.0,£ million,Pounds,2016,,,
outward-foreign-direct-investment-fdi,tli4,inner-london-east,itl-level-2,57756.0,£ million,Pounds,2015,,,
outward-foreign-direct-investment-fdi,tli4,inner-london-east,itl-level-2,60874.0,£ million,Pounds,2017,,,
outward-foreign-direct-investment-fdi,tli4,inner-london-east,itl-level-2,106653.0,£ million,Pounds,2020,,,
outward-foreign-direct-investment-fdi,tli4,inner-london-east,itl-level-2,120219.0,£ million,Pounds,2021,,,
outward-foreign-direct-investment-fdi,tli4,inner-london-east,itl-level-2,95386.0,£ million,Pounds,2019,,,
outward-foreign-direct-investment-fdi,tli4,inner-london-east,itl-level-2,72166.0,£ million,Pounds,2018,,,
outward-foreign-direct-investment-fdi,tli5,outer-london-east-and-north-east,itl-level-2,4579.0,£ million,Pounds,2021,,,
outward-foreign-direct-investment-fdi,tli5,outer-london-east-and-north-east,itl-level-2,4953.0,£ million,Pounds,2019,,,
outward-foreign-direct-investment-fdi,tli5,outer-london-east-and-north-east,itl-level-2,5540.0,£ million,Pounds,2018,,,
outward-foreign-direct-investment-fdi,tli5,outer-london-east-and-north-east,itl-level-2,4552.0,£ million,Pounds,2017,,,
outward-foreign-direct-investment-fdi,tli5,outer-london-east-and-north-east,itl-level-2,4222.0,£ million,Pounds,2016,,,
outward-foreign-direct-investment-fdi,tli5,outer-london-east-and-north-east,itl-level-2,3294.0,£ million,Pounds,2015,,,
outward-foreign-direct-investment-fdi,tli5,outer-london-east-and-north-east,itl-level-2,4988.0,£ million,Pounds,2020,,,
outward-foreign-direct-investment-fdi,tli6,outer-london-south,itl-level-2,10919.0,£ million,Pounds,2019,,,
outward-foreign-direct-investment-fdi,tli6,outer-london-south,itl-level-2,11359.0,£ million,Pounds,2020,,,
outward-foreign-direct-investment-fdi,tli6,outer-london-south,itl-level-2,13355.0,£ million,Pounds,2021,,,
outward-foreign-direct-investment-fdi,tli6,outer-london-south,itl-level-2,14832.0,£ million,Pounds,2017,,,
outward-foreign-direct-investment-fdi,tli6,outer-london-south,itl-level-2,8473.0,£ million,Pounds,2016,,,
outward-foreign-direct-investment-fdi,tli6,outer-london-south,itl-level-2,5271.0,£ million,Pounds,2015,,,
outward-foreign-direct-investment-fdi,tli6,outer-london-south,itl-level-2,12513.0,£ million,Pounds,2018,,,
outward-foreign-direct-investment-fdi,tli7,outer-london-west-and-north-west,itl-level-2,42132.0,£ million,Pounds,2016,,,
outward-foreign-direct-investment-fdi,tli7,outer-london-west-and-north-west,itl-level-2,37479.0,£ million,Pounds,2015,,,
outward-foreign-direct-investment-fdi,tli7,outer-london-west-and-north-west,itl-level-2,54815.0,£ million,Pounds,2017,,,
outward-foreign-direct-investment-fdi,tli7,outer-london-west-and-north-west,itl-level-2,57534.0,£ million,Pounds,2018,,,
outward-foreign-direct-investment-fdi,tli7,outer-london-west-and-north-west,itl-level-2,62551.0,£ million,Pounds,2019,,,
outward-foreign-direct-investment-fdi,tli7,outer-london-west-and-north-west,itl-level-2,58671.0,£ million,Pounds,2020,,,
outward-foreign-direct-investment-fdi,tli7,outer-london-west-and-north-west,itl-level-2,57409.0,£ million,Pounds,2021,,,
outward-foreign-direct-investment-fdi,tlj,south-east-england,itl-level-1,271601.0,£ million,Pounds,2016,,,
outward-foreign-direct-investment-fdi,tlj,south-east-england,itl-level-1,248644.0,£ million,Pounds,2015,,,
outward-foreign-direct-investment-fdi,tlj,south-east-england,itl-level-1,301996.0,£ million,Pounds,2017,,,
outward-foreign-direct-investment-fdi,tlj,south-east-england,itl-level-1,302245.0,£ million,Pounds,2018,,,
outward-foreign-direct-investment-fdi,tlj,south-east-england,itl-level-1,307539.0,£ million,Pounds,2019,,,
outward-foreign-direct-investment-fdi,tlj,south-east-england,itl-level-1,347415.0,£ million,Pounds,2020,,,
outward-foreign-direct-investment-fdi,tlj,south-east-england,itl-level-1,348021.0,£ million,Pounds,2021,,,
outward-foreign-direct-investment-fdi,tlj1,berkshire-buckinghamshire-and-oxfordshire,itl-level-2,106399.0,£ million,Pounds,2015,,,
outward-foreign-direct-investment-fdi,tlj1,berkshire-buckinghamshire-and-oxfordshire,itl-level-2,87410.0,£ million,Pounds,2016,,,
outward-foreign-direct-investment-fdi,tlj1,berkshire-buckinghamshire-and-oxfordshire,itl-level-2,103790.0,£ million,Pounds,2017,,,
outward-foreign-direct-investment-fdi,tlj1,berkshire-buckinghamshire-and-oxfordshire,itl-level-2,94855.0,£ million,Pounds,2018,,,
outward-foreign-direct-investment-fdi,tlj1,berkshire-buckinghamshire-and-oxfordshire,itl-level-2,81419.0,£ million,Pounds,2019,,,
outward-foreign-direct-investment-fdi,tlj1,berkshire-buckinghamshire-and-oxfordshire,itl-level-2,130124.0,£ million,Pounds,2020,,,
outward-foreign-direct-investment-fdi,tlj1,berkshire-buckinghamshire-and-oxfordshire,itl-level-2,120309.0,£ million,Pounds,2021,,,
outward-foreign-direct-investment-fdi,tlj2,surrey-east-and-west-sussex,itl-level-2,115175.0,£ million,Pounds,2015,,,
outward-foreign-direct-investment-fdi,tlj2,surrey-east-and-west-sussex,itl-level-2,151765.0,£ million,Pounds,2016,,,
outward-foreign-direct-investment-fdi,tlj2,surrey-east-and-west-sussex,itl-level-2,142153.0,£ million,Pounds,2017,,,
outward-foreign-direct-investment-fdi,tlj2,surrey-east-and-west-sussex,itl-level-2,132521.0,£ million,Pounds,2018,,,
outward-foreign-direct-investment-fdi,tlj2,surrey-east-and-west-sussex,itl-level-2,136984.0,£ million,Pounds,2019,,,
outward-foreign-direct-investment-fdi,tlj2,surrey-east-and-west-sussex,itl-level-2,115024.0,£ million,Pounds,2020,,,
outward-foreign-direct-investment-fdi,tlj2,surrey-east-and-west-sussex,itl-level-2,130242.0,£ million,Pounds,2021,,,
outward-foreign-direct-investment-fdi,tlj3,hampshire-and-isle-of-wight,itl-level-2,20686.0,£ million,Pounds,2015,,,
outward-foreign-direct-investment-fdi,tlj3,hampshire-and-isle-of-wight,itl-level-2,21338.0,£ million,Pounds,2016,,,
outward-foreign-direct-investment-fdi,tlj3,hampshire-and-isle-of-wight,itl-level-2,84226.0,£ million,Pounds,2021,,,
outward-foreign-direct-investment-fdi,tlj3,hampshire-and-isle-of-wight,itl-level-2,90864.0,£ million,Pounds,2020,,,
outward-foreign-direct-investment-fdi,tlj3,hampshire-and-isle-of-wight,itl-level-2,78987.0,£ million,Pounds,2019,,,
outward-foreign-direct-investment-fdi,tlj3,hampshire-and-isle-of-wight,itl-level-2,43994.0,£ million,Pounds,2017,,,
outward-foreign-direct-investment-fdi,tlj3,hampshire-and-isle-of-wight,itl-level-2,60057.0,£ million,Pounds,2018,,,
outward-foreign-direct-investment-fdi,tlj4,kent,itl-level-2,14812.0,£ million,Pounds,2018,,,
outward-foreign-direct-investment-fdi,tlj4,kent,itl-level-2,11402.0,£ million,Pounds,2020,,,
outward-foreign-direct-investment-fdi,tlj4,kent,itl-level-2,6385.0,£ million,Pounds,2015,,,
outward-foreign-direct-investment-fdi,tlj4,kent,itl-level-2,11087.0,£ million,Pounds,2016,,,
outward-foreign-direct-investment-fdi,tlj4,kent,itl-level-2,10149.0,£ million,Pounds,2019,,,
outward-foreign-direct-investment-fdi,tlj4,kent,itl-level-2,12059.0,£ million,Pounds,2017,,,
outward-foreign-direct-investment-fdi,tlj4,kent,itl-level-2,13245.0,£ million,Pounds,2021,,,
outward-foreign-direct-investment-fdi,tlk,south-west-england,itl-level-1,68092.0,£ million,Pounds,2021,,,
outward-foreign-direct-investment-fdi,tlk,south-west-england,itl-level-1,84587.0,£ million,Pounds,2019,,,
outward-foreign-direct-investment-fdi,tlk,south-west-england,itl-level-1,85202.0,£ million,Pounds,2020,,,
outward-foreign-direct-investment-fdi,tlk,south-west-england,itl-level-1,84864.0,£ million,Pounds,2017,,,
outward-foreign-direct-investment-fdi,tlk,south-west-england,itl-level-1,66533.0,£ million,Pounds,2016,,,
outward-foreign-direct-investment-fdi,tlk,south-west-england,itl-level-1,52500.0,£ million,Pounds,2015,,,
outward-foreign-direct-investment-fdi,tlk,south-west-england,itl-level-1,88373.0,£ million,Pounds,2018,,,
outward-foreign-direct-investment-fdi,tlk1,gloucestershire-wiltshire-and-bath/bristol-area,itl-level-2,71364.0,£ million,Pounds,2020,,,
outward-foreign-direct-investment-fdi,tlk1,gloucestershire-wiltshire-and-bath/bristol-area,itl-level-2,72458.0,£ million,Pounds,2018,,,
outward-foreign-direct-investment-fdi,tlk1,gloucestershire-wiltshire-and-bath/bristol-area,itl-level-2,68507.0,£ million,Pounds,2017,,,
outward-foreign-direct-investment-fdi,tlk1,gloucestershire-wiltshire-and-bath/bristol-area,itl-level-2,53490.0,£ million,Pounds,2016,,,
outward-foreign-direct-investment-fdi,tlk1,gloucestershire-wiltshire-and-bath/bristol-area,itl-level-2,40644.0,£ million,Pounds,2015,,,
outward-foreign-direct-investment-fdi,tlk1,gloucestershire-wiltshire-and-bath/bristol-area,itl-level-2,55436.0,£ million,Pounds,2021,,,
outward-foreign-direct-investment-fdi,tlk1,gloucestershire-wiltshire-and-bath/bristol-area,itl-level-2,71334.0,£ million,Pounds,2019,,,
outward-foreign-direct-investment-fdi,e47000009,west-of-england,combined-authority-or-city-region,37245.0,£ million,Pounds,2016,,,
outward-foreign-direct-investment-fdi,e47000009,west-of-england,combined-authority-or-city-region,32740.0,£ million,Pounds,2015,,,
outward-foreign-direct-investment-fdi,e47000009,west-of-england,combined-authority-or-city-region,40897.0,£ million,Pounds,2018,,,
outward-foreign-direct-investment-fdi,e47000009,west-of-england,combined-authority-or-city-region,42158.0,£ million,Pounds,2017,,,
outward-foreign-direct-investment-fdi,e47000009,west-of-england,combined-authority-or-city-region,42900.0,£ million,Pounds,2020,,,
outward-foreign-direct-investment-fdi,e47000009,west-of-england,combined-authority-or-city-region,43390.0,£ million,Pounds,2019,,,
outward-foreign-direct-investment-fdi,e47000009,west-of-england,combined-authority-or-city-region,38691.0,£ million,Pounds,2021,,,
outward-foreign-direct-investment-fdi,tlk2,dorset-and-somerset,itl-level-2,10029.0,£ million,Pounds,2020,,,
outward-foreign-direct-investment-fdi,tlk2,dorset-and-somerset,itl-level-2,11036.0,£ million,Pounds,2018,,,
outward-foreign-direct-investment-fdi,tlk2,dorset-and-somerset,itl-level-2,9400.0,£ million,Pounds,2017,,,
outward-foreign-direct-investment-fdi,tlk2,dorset-and-somerset,itl-level-2,8395.0,£ million,Pounds,2016,,,
outward-foreign-direct-investment-fdi,tlk2,dorset-and-somerset,itl-level-2,6737.0,£ million,Pounds,2015,,,
outward-foreign-direct-investment-fdi,tlk2,dorset-and-somerset,itl-level-2,8649.0,£ million,Pounds,2021,,,
outward-foreign-direct-investment-fdi,tlk2,dorset-and-somerset,itl-level-2,8956.0,£ million,Pounds,2019,,,
outward-foreign-direct-investment-fdi,tlk3,cornwall-and-isles-of-scilly,itl-level-2,1598.0,£ million,Pounds,2015,,,
outward-foreign-direct-investment-fdi,tlk3,cornwall-and-isles-of-scilly,itl-level-2,3016.0,£ million,Pounds,2017,,,
outward-foreign-direct-investment-fdi,tlk3,cornwall-and-isles-of-scilly,itl-level-2,974.0,£ million,Pounds,2016,,,
outward-foreign-direct-investment-fdi,tlk3,cornwall-and-isles-of-scilly,itl-level-2,1048.0,£ million,Pounds,2020,,,
outward-foreign-direct-investment-fdi,tlk3,cornwall-and-isles-of-scilly,itl-level-2,1084.0,£ million,Pounds,2021,,,
outward-foreign-direct-investment-fdi,tlk3,cornwall-and-isles-of-scilly,itl-level-2,1142.0,£ million,Pounds,2019,,,
outward-foreign-direct-investment-fdi,tlk3,cornwall-and-isles-of-scilly,itl-level-2,1602.0,£ million,Pounds,2018,,,
outward-foreign-direct-investment-fdi,tlk4,devon,itl-level-2,2924.0,£ million,Pounds,2021,,,
outward-foreign-direct-investment-fdi,tlk4,devon,itl-level-2,3521.0,£ million,Pounds,2015,,,
outward-foreign-direct-investment-fdi,tlk4,devon,itl-level-2,3674.0,£ million,Pounds,2016,,,
outward-foreign-direct-investment-fdi,tlk4,devon,itl-level-2,3941.0,£ million,Pounds,2017,,,
outward-foreign-direct-investment-fdi,tlk4,devon,itl-level-2,3277.0,£ million,Pounds,2018,,,
outward-foreign-direct-investment-fdi,tlk4,devon,itl-level-2,3155.0,£ million,Pounds,2019,,,
outward-foreign-direct-investment-fdi,tlk4,devon,itl-level-2,2760.0,£ million,Pounds,2020,,,
outward-foreign-direct-investment-fdi,tll,wales,itl-level-1,11155.0,£ million,Pounds,2015,,,
outward-foreign-direct-investment-fdi,tll,wales,itl-level-1,15197.0,£ million,Pounds,2017,,,
outward-foreign-direct-investment-fdi,tll,wales,itl-level-1,20718.0,£ million,Pounds,2018,,,
outward-foreign-direct-investment-fdi,tll,wales,itl-level-1,23834.0,£ million,Pounds,2019,,,
outward-foreign-direct-investment-fdi,tll,wales,itl-level-1,17456.0,£ million,Pounds,2020,,,
outward-foreign-direct-investment-fdi,tll,wales,itl-level-1,19582.0,£ million,Pounds,2021,,,
outward-foreign-direct-investment-fdi,tll,wales,itl-level-1,13192.0,£ million,Pounds,2016,,,
outward-foreign-direct-investment-fdi,tll1,west-wales-and-the-valleys,itl-level-2,7538.0,£ million,Pounds,2020,,,
outward-foreign-direct-investment-fdi,tll1,west-wales-and-the-valleys,itl-level-2,4587.0,£ million,Pounds,2015,,,
outward-foreign-direct-investment-fdi,tll1,west-wales-and-the-valleys,itl-level-2,5428.0,£ million,Pounds,2016,,,
outward-foreign-direct-investment-fdi,tll1,west-wales-and-the-valleys,itl-level-2,5556.0,£ million,Pounds,2017,,,
outward-foreign-direct-investment-fdi,tll1,west-wales-and-the-valleys,itl-level-2,7854.0,£ million,Pounds,2018,,,
outward-foreign-direct-investment-fdi,tll1,west-wales-and-the-valleys,itl-level-2,9793.0,£ million,Pounds,2019,,,
outward-foreign-direct-investment-fdi,tll1,west-wales-and-the-valleys,itl-level-2,7369.0,£ million,Pounds,2021,,,
outward-foreign-direct-investment-fdi,w42000004,swansea-bay-city-region,combined-authority-or-city-region,2619.0,£ million,Pounds,2017,,,
outward-foreign-direct-investment-fdi,w42000004,swansea-bay-city-region,combined-authority-or-city-region,2884.0,£ million,Pounds,2016,,,
outward-foreign-direct-investment-fdi,w42000004,swansea-bay-city-region,combined-authority-or-city-region,3052.0,£ million,Pounds,2021,,,
outward-foreign-direct-investment-fdi,w42000004,swansea-bay-city-region,combined-authority-or-city-region,4070.0,£ million,Pounds,2020,,,
outward-foreign-direct-investment-fdi,w42000004,swansea-bay-city-region,combined-authority-or-city-region,5878.0,£ million,Pounds,2019,,,
outward-foreign-direct-investment-fdi,w42000004,swansea-bay-city-region,combined-authority-or-city-region,3249.0,£ million,Pounds,2018,,,
outward-foreign-direct-investment-fdi,w42000004,swansea-bay-city-region,combined-authority-or-city-region,1824.0,£ million,Pounds,2015,,,
outward-foreign-direct-investment-fdi,tll2,east-wales,itl-level-2,6568.0,£ million,Pounds,2015,,,
outward-foreign-direct-investment-fdi,tll2,east-wales,itl-level-2,12864.0,£ million,Pounds,2018,,,
outward-foreign-direct-investment-fdi,tll2,east-wales,itl-level-2,14041.0,£ million,Pounds,2019,,,
outward-foreign-direct-investment-fdi,tll2,east-wales,itl-level-2,7765.0,£ million,Pounds,2016,,,
outward-foreign-direct-investment-fdi,tll2,east-wales,itl-level-2,9641.0,£ million,Pounds,2017,,,
outward-foreign-direct-investment-fdi,tll2,east-wales,itl-level-2,9917.0,£ million,Pounds,2020,,,
outward-foreign-direct-investment-fdi,tll2,east-wales,itl-level-2,12213.0,£ million,Pounds,2021,,,
outward-foreign-direct-investment-fdi,w42000001,cardiff-capital-region,combined-authority-or-city-region,7419.0,£ million,Pounds,2015,,,
outward-foreign-direct-investment-fdi,w42000001,cardiff-capital-region,combined-authority-or-city-region,7930.0,£ million,Pounds,2016,,,
outward-foreign-direct-investment-fdi,w42000001,cardiff-capital-region,combined-authority-or-city-region,8912.0,£ million,Pounds,2017,,,
outward-foreign-direct-investment-fdi,w42000001,cardiff-capital-region,combined-authority-or-city-region,11143.0,£ million,Pounds,2018,,,
outward-foreign-direct-investment-fdi,w42000001,cardiff-capital-region,combined-authority-or-city-region,10582.0,£ million,Pounds,2019,,,
outward-foreign-direct-investment-fdi,w42000001,cardiff-capital-region,combined-authority-or-city-region,10845.0,£ million,Pounds,2020,,,
outward-foreign-direct-investment-fdi,w42000001,cardiff-capital-region,combined-authority-or-city-region,12914.0,£ million,Pounds,2021,,,
outward-foreign-direct-investment-fdi,tlm,scotland,itl-level-1,91250.0,£ million,Pounds,2021,,,
outward-foreign-direct-investment-fdi,tlm,scotland,itl-level-1,124952.0,£ million,Pounds,2020,,,
outward-foreign-direct-investment-fdi,tlm,scotland,itl-level-1,94603.0,£ million,Pounds,2019,,,
outward-foreign-direct-investment-fdi,tlm,scotland,itl-level-1,86788.0,£ million,Pounds,2018,,,
outward-foreign-direct-investment-fdi,tlm,scotland,itl-level-1,95441.0,£ million,Pounds,2017,,,
outward-foreign-direct-investment-fdi,tlm,scotland,itl-level-1,92067.0,£ million,Pounds,2016,,,
outward-foreign-direct-investment-fdi,tlm,scotland,itl-level-1,91969.0,£ million,Pounds,2015,,,
outward-foreign-direct-investment-fdi,tlm5,north-eastern-scotland,itl-level-2,20365.0,£ million,Pounds,2016,,,
outward-foreign-direct-investment-fdi,tlm5,north-eastern-scotland,itl-level-2,19594.0,£ million,Pounds,2017,,,
outward-foreign-direct-investment-fdi,tlm5,north-eastern-scotland,itl-level-2,19431.0,£ million,Pounds,2018,,,
outward-foreign-direct-investment-fdi,tlm5,north-eastern-scotland,itl-level-2,10271.0,£ million,Pounds,2021,,,
outward-foreign-direct-investment-fdi,tlm5,north-eastern-scotland,itl-level-2,18082.0,£ million,Pounds,2019,,,
outward-foreign-direct-investment-fdi,tlm5,north-eastern-scotland,itl-level-2,35665.0,£ million,Pounds,2020,,,
outward-foreign-direct-investment-fdi,tlm5,north-eastern-scotland,itl-level-2,27949.0,£ million,Pounds,2015,,,
outward-foreign-direct-investment-fdi,na,aberdeen-city-region,combined-authority-or-city-region,27949.0,£ million,Pounds,2015,,,
outward-foreign-direct-investment-fdi,na,aberdeen-city-region,combined-authority-or-city-region,20365.0,£ million,Pounds,2016,,,
outward-foreign-direct-investment-fdi,na,aberdeen-city-region,combined-authority-or-city-region,19594.0,£ million,Pounds,2017,,,
outward-foreign-direct-investment-fdi,na,aberdeen-city-region,combined-authority-or-city-region,18082.0,£ million,Pounds,2019,,,
outward-foreign-direct-investment-fdi,na,aberdeen-city-region,combined-authority-or-city-region,35665.0,£ million,Pounds,2020,,,
outward-foreign-direct-investment-fdi,na,aberdeen-city-region,combined-authority-or-city-region,10271.0,£ million,Pounds,2021,,,
outward-foreign-direct-investment-fdi,na,aberdeen-city-region,combined-authority-or-city-region,19431.0,£ million,Pounds,2018,,,
outward-foreign-direct-investment-fdi,tlm6,highlands-and-islands,itl-level-2,2740.0,£ million,Pounds,2016,,,
outward-foreign-direct-investment-fdi,tlm6,highlands-and-islands,itl-level-2,3668.0,£ million,Pounds,2017,,,
outward-foreign-direct-investment-fdi,tlm6,highlands-and-islands,itl-level-2,3590.0,£ million,Pounds,2018,,,
outward-foreign-direct-investment-fdi,tlm6,highlands-and-islands,itl-level-2,3635.0,£ million,Pounds,2019,,,
outward-foreign-direct-investment-fdi,tlm6,highlands-and-islands,itl-level-2,3568.0,£ million,Pounds,2020,,,
outward-foreign-direct-investment-fdi,tlm6,highlands-and-islands,itl-level-2,4268.0,£ million,Pounds,2021,,,
outward-foreign-direct-investment-fdi,tlm6,highlands-and-islands,itl-level-2,2070.0,£ million,Pounds,2015,,,
outward-foreign-direct-investment-fdi,tlm7,eastern-scotland,itl-level-2,44450.0,£ million,Pounds,2016,,,
outward-foreign-direct-investment-fdi,tlm7,eastern-scotland,itl-level-2,44209.0,£ million,Pounds,2017,,,
outward-foreign-direct-investment-fdi,tlm7,eastern-scotland,itl-level-2,31752.0,£ million,Pounds,2018,,,
outward-foreign-direct-investment-fdi,tlm7,eastern-scotland,itl-level-2,33617.0,£ million,Pounds,2019,,,
outward-foreign-direct-investment-fdi,tlm7,eastern-scotland,itl-level-2,47352.0,£ million,Pounds,2020,,,
outward-foreign-direct-investment-fdi,tlm7,eastern-scotland,itl-level-2,43697.0,£ million,Pounds,2021,,,
outward-foreign-direct-investment-fdi,tlm7,eastern-scotland,itl-level-2,40165.0,£ million,Pounds,2015,,,
outward-foreign-direct-investment-fdi,na,edinburgh-and-south-east-scotland-city-region,combined-authority-or-city-region,24227.0,£ million,Pounds,2021,,,
outward-foreign-direct-investment-fdi,na,edinburgh-and-south-east-scotland-city-region,combined-authority-or-city-region,19549.0,£ million,Pounds,2019,,,
outward-foreign-direct-investment-fdi,na,edinburgh-and-south-east-scotland-city-region,combined-authority-or-city-region,21284.0,£ million,Pounds,2018,,,
outward-foreign-direct-investment-fdi,na,edinburgh-and-south-east-scotland-city-region,combined-authority-or-city-region,35215.0,£ million,Pounds,2017,,,
outward-foreign-direct-investment-fdi,na,edinburgh-and-south-east-scotland-city-region,combined-authority-or-city-region,35086.0,£ million,Pounds,2016,,,
outward-foreign-direct-investment-fdi,na,edinburgh-and-south-east-scotland-city-region,combined-authority-or-city-region,32818.0,£ million,Pounds,2015,,,
outward-foreign-direct-investment-fdi,na,edinburgh-and-south-east-scotland-city-region,combined-authority-or-city-region,22597.0,£ million,Pounds,2020,,,
outward-foreign-direct-investment-fdi,tlm8,west-central-scotland,itl-level-2,17496.0,£ million,Pounds,2015,,,
outward-foreign-direct-investment-fdi,tlm8,west-central-scotland,itl-level-2,19582.0,£ million,Pounds,2016,,,
outward-foreign-direct-investment-fdi,tlm8,west-central-scotland,itl-level-2,25457.0,£ million,Pounds,2017,,,
outward-foreign-direct-investment-fdi,tlm8,west-central-scotland,itl-level-2,27115.0,£ million,Pounds,2018,,,
outward-foreign-direct-investment-fdi,tlm8,west-central-scotland,itl-level-2,28161.0,£ million,Pounds,2019,,,
outward-foreign-direct-investment-fdi,tlm8,west-central-scotland,itl-level-2,29972.0,£ million,Pounds,2020,,,
outward-foreign-direct-investment-fdi,tlm8,west-central-scotland,itl-level-2,27271.0,£ million,Pounds,2021,,,
outward-foreign-direct-investment-fdi,na,glasgow-city-region,combined-authority-or-city-region,28645.0,£ million,Pounds,2018,,,
outward-foreign-direct-investment-fdi,na,glasgow-city-region,combined-authority-or-city-region,19172.0,£ million,Pounds,2015,,,
outward-foreign-direct-investment-fdi,na,glasgow-city-region,combined-authority-or-city-region,21385.0,£ million,Pounds,2016,,,
outward-foreign-direct-investment-fdi,na,glasgow-city-region,combined-authority-or-city-region,27046.0,£ million,Pounds,2017,,,
outward-foreign-direct-investment-fdi,na,glasgow-city-region,combined-authority-or-city-region,33538.0,£ million,Pounds,2019,,,
outward-foreign-direct-investment-fdi,na,glasgow-city-region,combined-authority-or-city-region,33326.0,£ million,Pounds,2020,,,
outward-foreign-direct-investment-fdi,na,glasgow-city-region,combined-authority-or-city-region,27470.0,£ million,Pounds,2021,,,
outward-foreign-direct-investment-fdi,tlm9,southern-scotland,itl-level-2,4290.0,£ million,Pounds,2015,,,
outward-foreign-direct-investment-fdi,tlm9,southern-scotland,itl-level-2,4929.0,£ million,Pounds,2016,,,
outward-foreign-direct-investment-fdi,tlm9,southern-scotland,itl-level-2,2512.0,£ million,Pounds,2017,,,
outward-foreign-direct-investment-fdi,tlm9,southern-scotland,itl-level-2,4900.0,£ million,Pounds,2018,,,
outward-foreign-direct-investment-fdi,tlm9,southern-scotland,itl-level-2,11108.0,£ million,Pounds,2019,,,
outward-foreign-direct-investment-fdi,tlm9,southern-scotland,itl-level-2,8395.0,£ million,Pounds,2020,,,
outward-foreign-direct-investment-fdi,tlm9,southern-scotland,itl-level-2,5742.0,£ million,Pounds,2021,,,
outward-foreign-direct-investment-fdi,tln,northern-ireland,itl-level-1,12840.0,£ million,Pounds,2016,,,
outward-foreign-direct-investment-fdi,tln,northern-ireland,itl-level-1,7072.0,£ million,Pounds,2015,,,
