AREANM,AREACD,Period,Observation
ballynahinch-east,95nn05w1,2012,40.553
castlewellan_1,95nn06s1,2012,9.271
castlewellan_2,95nn06s2,2012,41.151
cathedral_1,95nn07s1,2012,11.231
cathedral_2,95nn07s2,2012,82.508
crossgar_1,95nn08s1,2012,9.382
crossgar_2,95nn08s2,2012,19.903
derryboy_1,95nn09s1,2012,5.395
derryboy_2,95nn09s2,2012,3.658
donard_1,95nn10s1,2012,24.941
donard_2,95nn10s2,2012,7.835
drumaness_1,95nn11s1,2012,12.45
drumaness_2,95nn11s2,2012,20.874
dundrum,95nn12w1,2012,14.32
dunmore,95nn13w1,2012,25.788
killough_1,95nn14s1,2012,8.284
killough_2,95nn14s2,2012,14.273
killyleagh,95nn15w1,2012,14.409
kilmore_1,95nn16s1,2012,25.408
kilmore_2,95nn16s2,2012,7.829
murlough,95nn17w1,2012,40.274
quoile_1,95nn18s1,2012,23.488
quoile_2,95nn18s2,2012,24.646
saintfield_1,95nn19s1,2012,6.976
saintfield_2,95nn19s2,2012,34.612
seaforde,95nn20w1,2012,23.37
shimna,95nn21w1,2012,31.496
strangford,95nn22w1,2012,33.512
tollymore_1,95nn23s1,2012,12.214
tollymore_2,95nn23s2,2012,7.261
altmore,95oo01w1,2012,44.735
augher,95oo02w1,2012,28.488
aughnacloy,95oo03w1,2012,26.293
ballygawley,95oo04w1,2012,59.102
ballysaggart,95oo05w1,2012,27.891
benburb,95oo06w1,2012,139.282
caledon,95oo07w1,2012,23.264
castlecaulfield,95oo08w1,2012,34.402
clogher,95oo09w1,2012,23.925
coalisland-north,95oo10w1,2012,46.071
coalisland-south,95oo11w1,2012,41.595
coalisland-west-and-newmills,95oo12w1,2012,88.829
coolhill,95oo13w1,2012,68.961
donaghmore,95oo14w1,2012,40.197
drumglass,95oo15w1,2012,69.92
fivemiletown,95oo16w1,2012,83.859
killyman,95oo17w1,2012,39.937
killymeal,95oo18w1,2012,91.295
moy,95oo19w1,2012,49.888
moygashel,95oo20w1,2012,44.892
mullaghmore,95oo21w1,2012,77.044
washing-bay,95oo22w1,2012,26.261
ballinamallard,95pp01w1,2012,43.099
belcoo-and-garrison,95pp02w1,2012,6.439
belleek-and-boa,95pp03w1,2012,19.618
boho-cleenish-and-letterbreen,95pp04w1,2012,31.124
brookeborough,95pp05w1,2012,12.297
castlecoole_1,95pp06s1,2012,8.275
castlecoole_2,95pp06s2,2012,90.57
derrygonnelly,95pp07w1,2012,22.684
derrylin,95pp08w1,2012,98.269
devenish,95pp09w1,2012,36.963
donagh,95pp10w1,2012,7.923
erne,95pp11w1,2012,191.868
florence-court-and-kinawley,95pp12w1,2012,10.535
irvinestown,95pp13w1,2012,32.022
kesh-ederney-and-lack_1,95pp14s1,2012,6.248
kesh-ederney-and-lack_2,95pp14s2,2012,20.876
lisbellaw,95pp15w1,2012,23.551
lisnarrick,95pp16w1,2012,16.735
lisnaskea,95pp17w1,2012,40.05
maguires-bridge,95pp18w1,2012,17.865
newtownbutler,95pp19w1,2012,14.19
portora,95pp20w1,2012,166.898
rosslea,95pp21w1,2012,11.057
rossorry,95pp22w1,2012,27.969
tempo,95pp23w1,2012,9.939
antiville,95qq01w1,2012,7.635
ballycarry,95qq02w1,2012,11.941
ballyloran,95qq03w1,2012,0.249
blackcave,95qq04w1,2012,55.691
carncastle,95qq05w1,2012,10.335
carnlough,95qq06w1,2012,7.546
central_larne,95qq07w1,2012,57.4
craigy-hill,95qq08w1,2012,2.438
gardenmore,95qq09w1,2012,11.471
glenarm,95qq10w1,2012,11.802
glynn,95qq11w1,2012,14.05
harbour,95qq12w1,2012,128.427
island-magee,95qq13w1,2012,61.633
kilwaughter_1,95qq14s1,2012,56.864
kilwaughter_2,95qq14s2,2012,29.724
town-parks,95qq15w1,2012,55.691
aghanloo_1,95rr01s1,2012,10.935
aghanloo_2,95rr01s2,2012,23.034
ballykelly,95rr02w1,2012,15.312
coolessan,95rr03w1,2012,11.362
dungiven,95rr04w1,2012,24.841
enagh_1_limavady,95rr05s1,2012,6.856
enagh_2_limavady,95rr05s2,2012,13.737
feeny,95rr06w1,2012,10.271
forest,95rr07w1,2012,13.081
glack,95rr08w1,2012,5.94
gresteel_1,95rr09s1,2012,51.352
gresteel_2,95rr09s2,2012,5.565
greystone_limavady,95rr10w1,2012,3.048
magilligan,95rr11w1,2012,37.027
rathbrady,95rr12w1,2012,3.048
roeside,95rr13w1,2012,68.809
the-highlands,95rr14w1,2012,14.07
upper-glenshane,95rr15w1,2012,18.658
ballinderry_1,95ss01s1,2012,77.189
ballinderry_2,95ss01s2,2012,12.886
ballymacash_1,95ss02s1,2012,9.842
ballymacash_2,95ss02s2,2012,15.227
ballymacbrennan_1,95ss03s1,2012,17.645
ballymacbrennan_2,95ss03s2,2012,23.696
ballymacoss_1,95ss04s1,2012,10.478
ballymacoss_2,95ss04s2,2012,4.527
ballymacoss_3,95ss04s3,2012,41.033
blaris_1,95ss05s1,2012,11.387
blaris_2,95ss05s2,2012,128.687
collin-glen_1,95ss06s1,2012,17.555
collin-glen_2,95ss06s2,2012,2.177
collin-glen_3,95ss06s3,2012,1.022
derryaghy_1,95ss07s1,2012,6.809
derryaghy_2,95ss07s2,2012,0.269
derryaghy_3,95ss07s3,2012,137.719
dromara_1,95ss08s1,2012,12.488
dromara_2,95ss08s2,2012,27.346
drumbo_1,95ss09s1,2012,8.424
drumbo_2,95ss09s2,2012,17.926
dunmurry_1,95ss10s1,2012,12.881
dunmurry_2,95ss10s2,2012,76.918
glenavy_1,95ss11s1,2012,14.734
glenavy_2,95ss11s2,2012,26.226
harmony-hill,95ss12w1,2012,23.143
hilden_1,95ss13s1,2012,231.641
hilden_2,95ss13s2,2012,5.899
hillhall_1,95ss14s1,2012,25.738
hillhall_2,95ss14s2,2012,28.872
hillsborough_1,95ss15s1,2012,25.641
hillsborough_2,95ss15s2,2012,106.875
kilwee_1,95ss16s1,2012,7.331
kilwee_2,95ss16s2,2012,15.426
knockmore_1,95ss17s1,2012,280.243
knockmore_2,95ss17s2,2012,1.67
lagan-valley_1,95ss18s1,2012,1.67
lagan-valley_2,95ss18s2,2012,86.176
lambeg_1,95ss19s1,2012,4.117
lambeg_2,95ss19s2,2012,10.177
lisnagarvey,95ss20w1,2012,57.688
maghaberry_1,95ss21s1,2012,18.779
maghaberry_2,95ss21s2,2012,46.325
magheralave_1,95ss22s1,2012,5.225
magheralave_2,95ss22s2,2012,6.939
maze_1,95ss23s1,2012,24.926
maze_2,95ss23s2,2012,7.002
moira_1,95ss24s1,2012,25.452
moira_2,95ss24s2,2012,25.716
old-warren,95ss25w1,2012,13.797
poleglass_1,95ss26s1,2012,3.833
poleglass_2,95ss26s2,2012,2.511
seymour-hill,95ss27w1,2012,18.283
tonagh,95ss28w1,2012,61.728
twinbrook_1,95ss29s1,2012,3.113
twinbrook_2,95ss29s2,2012,3.113
wallace-park_1,95ss30s1,2012,42.665
wallace-park_2,95ss30s2,2012,17.057
ballymaguigan,95tt01w1,2012,123.319
bellaghy,95tt02w1,2012,27.129
castledawson_1,95tt03s1,2012,11.838
castledawson_2,95tt03s2,2012,18.82
draperstown,95tt04w1,2012,65.659
glebe_1_magherafelt,95tt05s1,2012,58.469
glebe_2_magherafelt,95tt05s2,2012,39.954
gulladuff,95tt06w1,2012,32.604
knockcloghrim,95tt07w1,2012,30.243
lecumpher,95tt08w1,2012,33.975
lower-glenshane_1,95tt09s1,2012,17.207
lower-glenshane_2,95tt09s2,2012,6.025
maghera,95tt10w1,2012,47.018
swatragh_1,95tt11s1,2012,13.411
swatragh_2,95tt11s2,2012,10.478
tobermore,95tt12w1,2012,27.095
town-parks-east_1,95tt13s1,2012,19.158
town-parks-east_2,95tt13s2,2012,16.766
town-parks-west,95tt14w1,2012,31.289
upperlands,95tt15w1,2012,15.292
valley,95tt16w1,2012,11.153
dalriada,95uu06w1,2012,8.541
glenariff,95uu09w1,2012,14.353
knocklayd,95uu14w1,2012,6.761
armoy_-_moss-side-and-moyarget,95uu99c1,2012,7.554
ballylough_-_bushmills,95uu99c2,2012,18.282
bonamargy-and-rathlin_-_glenshesk,95uu99c3,2012,26.207
carnmoon_-_dunseverick,95uu99c4,2012,22.99
glenaan_-_glendun,95uu99c5,2012,13.452
glentaisie_-_kinbane,95uu99c6,2012,25.275
annalong_1,95vv01s1,2012,9.465
annalong_2,95vv01s2,2012,6.922
ballybot,95vv02w1,2012,31.4
bessbrook,95vv03w1,2012,13.908
binnian,95vv04w1,2012,22.467
burren-and-kilbroney_1,95vv05s1,2012,5.28
burren-and-kilbroney_2,95vv05s2,2012,32.671
camlough,95vv06w1,2012,39.335
clonallan_1,95vv07s1,2012,42.275
clonallan_2,95vv07s2,2012,30.89
creggan,95vv08w1,2012,11.556
crossmaglen,95vv09w1,2012,51.808
daisy-hill_1,95vv10s1,2012,9.541
daisy-hill_2,95vv10s2,2012,146.139
derryleckagh_1,95vv11s1,2012,6.389
derryleckagh_2,95vv11s2,2012,22.457
derrymore_1,95vv12s1,2012,51.808
derrymore_2,95vv12s2,2012,9.049
donaghmore_1,95vv13s1,2012,7.047
donaghmore_2,95vv13s2,2012,37.859
drumalane_1,95vv14s1,2012,66.255
drumalane_2,95vv14s2,2012,26.577
drumgullion_1,95vv15s1,2012,40.372
drumgullion_2,95vv15s2,2012,95.608
fathom,95vv16w1,2012,50.689
forkhill_1,95vv17s1,2012,9.008
forkhill_2,95vv17s2,2012,9.218
kilkeel-central_1,95vv18s1,2012,70.043
kilkeel-central_2,95vv18s2,2012,21.906
kilkeel-south_1,95vv19s1,2012,7.088
kilkeel-south_2,95vv19s2,2012,4.104
lisnacree,95vv20w1,2012,18.792
mayobridge_1,95vv21s1,2012,12.22
mayobridge_2,95vv21s2,2012,8.154
newtownhamilton,95vv22w1,2012,21.899
rostrevor,95vv23w1,2012,24.145
seaview_1,95vv24s1,2012,9.914
seaview_2,95vv24s2,2012,12.455
silver-bridge_1,95vv25s1,2012,6.37
silver-bridge_2,95vv25s2,2012,5.51
spelga,95vv26w1,2012,24.347
st-mary-s,95vv27w1,2012,112.91
st-patrick-s_1,95vv28s1,2012,9.541
st-patrick-s_2,95vv28s2,2012,43.258
tullyhappy,95vv29w1,2012,105.875
windsor-hill_1,95vv30s1,2012,91.514
windsor-hill_2,95vv30s2,2012,8.524
abbey_1,95ww01s1,2012,40.538
abbey_2,95ww01s2,2012,15.32
ballyclare-north_1,95ww02s1,2012,16.929
ballyclare-north_2,95ww02s2,2012,8.137
ballyclare-south_1,95ww03s1,2012,38.862
ballyclare-south_2,95ww03s2,2012,6.922
ballyduff_1,95ww04s1,2012,1.043
ballyduff_2,95ww04s2,2012,1.043
ballyhenry_1,95ww05s1,2012,4.472
ballyhenry_2,95ww05s2,2012,18.305
ballynure_1,95ww06s1,2012,25.216
ballynure_2,95ww06s2,2012,16.858
ballyrobert_1,95ww07s1,2012,43.431
ballyrobert_2,95ww07s2,2012,35.932
burnthill_1,95ww08s1,2012,2.031
burnthill_2,95ww08s2,2012,2.031
carnmoney_1,95ww09s1,2012,7.044
carnmoney_2,95ww09s2,2012,15.605
cloughfern_1,95ww10s1,2012,14.43
cloughfern_2,95ww10s2,2012,15.32
collinbridge_1,95ww11s1,2012,9.39
collinbridge_2,95ww11s2,2012,21.826
coole,95ww12w1,2012,16.383
doagh_1,95ww13s1,2012,45.956
doagh_2,95ww13s2,2012,13.74
dunanney,95ww14w1,2012,44.203
glebe_1_newtownabbey,95ww15s1,2012,34.642
glebe_2_newtownabbey,95ww15s2,2012,6.446
glengormley_1,95ww16s1,2012,12.809
glengormley_2,95ww16s2,2012,8.906
hawthorne,95ww17w1,2012,15.605
hightown,95ww18w1,2012,49.312
jordanstown_1,95ww19s1,2012,10.598
jordanstown_2,95ww19s2,2012,7.074
jordanstown_3,95ww19s3,2012,8.289
mallusk_1,95ww20s1,2012,30.931
mallusk_2,95ww20s2,2012,454.382
mallusk_3,95ww20s3,2012,49.312
monkstown_1,95ww21s1,2012,31.426
monkstown_2,95ww21s2,2012,7.307
mossley_1,95ww22s1,2012,55.531
mossley_2,95ww22s2,2012,2.415
rostulla_1,95ww23s1,2012,12.772
rostulla_2,95ww23s2,2012,55.531
valley_1,95ww24s1,2012,53.184
valley_2,95ww24s2,2012,50.396
whitehouse,95ww25w1,2012,14.479
ballycrochan_1,95xx01s1,2012,0.927
ballycrochan_2,95xx01s2,2012,6.837
ballycrochan_3,95xx01s3,2012,4.366
ballyholme,95xx02w1,2012,22.368
ballymaconnell_1,95xx03s1,2012,8.409
ballymaconnell_2,95xx03s2,2012,7.697
ballymagee_1,95xx04s1,2012,4.616
ballymagee_2,95xx04s2,2012,6.429
bangor-castle,95xx05w1,2012,115.227
bloomfield_1_northdown,95xx06s1,2012,118.19
bloomfield_2_northdown,95xx06s2,2012,15.702
broadway_1,95xx07s1,2012,5.36
broadway_2,95xx07s2,2012,8.184
bryansburn_1,95xx08s1,2012,10.35
bryansburn_2,95xx08s2,2012,22.627
churchill_1,95xx09s1,2012,10.51
churchill_2,95xx09s2,2012,8.745
clandeboye_1,95xx10s1,2012,11.21
clandeboye_2,95xx10s2,2012,37.683
clandeboye_3,95xx10s3,2012,7.564
conlig_1,95xx11s1,2012,11.727
conlig_2,95xx11s2,2012,172.877
conlig_3,95xx11s3,2012,3.406
craigavad,95xx12w1,2012,30.891
crawfordsburn,95xx13w1,2012,16.775
cultra,95xx14w1,2012,26.495
dufferin,95xx15w1,2012,7.272
groomsport,95xx16w1,2012,8.653
harbour_1,95xx17s1,2012,62.552
harbour_2,95xx17s2,2012,10.899
holywood-demesne,95xx18w1,2012,123.144
holywood-priory,95xx19w1,2012,35.18
loughview_1,95xx20s1,2012,5.251
loughview_2,95xx20s2,2012,11.783
princetown,95xx21w1,2012,17.007
rathgael,95xx22w1,2012,8.927
silverstream,95xx23w1,2012,10.129
springhill_1,95xx24s1,2012,1.386
springhill_2,95xx24s2,2012,9.209
whitehill,95xx25w1,2012,3.966
beragh,95yy01w1,2012,67.217
camowen,95yy02w1,2012,17.448
clanabogan,95yy03w1,2012,12.906
coolnagard,95yy04w1,2012,51.957
dergmoney,95yy05w1,2012,107.386
dromore,95yy06w1,2012,63.571
drumnakilly,95yy07w1,2012,28.681
drumquin,95yy08w1,2012,16.252
drumragh,95yy09w1,2012,103.192
fairy-water,95yy10w1,2012,27.802
fintona,95yy11w1,2012,21.582
gortin,95yy12w1,2012,54.322
gortrush_1,95yy13s1,2012,0.635
gortrush_2,95yy13s2,2012,44.602
killyclogher_1,95yy14s1,2012,14.048
killyclogher_2,95yy14s2,2012,2.745
lisanelly_1,95yy15s1,2012,85.084
lisanelly_2,95yy15s2,2012,5.585
newtownsaville,95yy16w1,2012,27.235
owenkillew,95yy17w1,2012,8.771
sixmilecross,95yy18w1,2012,8.026
strule,95yy19w1,2012,27.784
termon,95yy20w1,2012,32.904
trillick,95yy21w1,2012,20.503
artigarvan,95zz01w1,2012,45.236
ballycolman,95zz02w1,2012,7.04
castlederg,95zz03w1,2012,17.629
clare,95zz04w1,2012,22.04
dunnamanagh,95zz05w1,2012,12.027
east,95zz06w1,2012,20.859
finn,95zz07w1,2012,9.761
glenderg,95zz08w1,2012,12.936
newtownstewart,95zz09w1,2012,27.637
north,95zz10w1,2012,76.299
plumbridge,95zz11w1,2012,8.602
sion-mills,95zz12w1,2012,9.418
slievekirk,95zz13w1,2012,12.02
south_1,95zz14s1,2012,44.461
south_2,95zz14s2,2012,6.581
victoria-bridge,95zz15w1,2012,20.259
west_1,95zz16s1,2012,5.466
west_2,95zz16s2,2012,29.706
aldergrove_1,95aa01s1,2013,159.664
aldergrove_2,95aa01s2,2013,69.287
aldergrove_3,95aa01s3,2013,59.688
balloo,95aa02w1,2013,4.843
ballycraigy,95aa03w1,2013,5.875
clady,95aa04w1,2013,48.194
cranfield,95aa05w1,2013,13.437
crumlin_1_antrim,95aa06s1,2013,21.127
crumlin_2_antrim,95aa06s2,2013,14.511
drumanaway,95aa07w1,2013,12.654
farranshane,95aa08w1,2013,123.404
fountain-hill,95aa09w1,2013,28.056
greystone_antrim,95aa10w1,2013,6.023
massereene_1,95aa11s1,2013,152.071
massereene_2,95aa11s2,2013,131.943
parkgate,95aa12w1,2013,16.728
randalstown_1,95aa13s1,2013,18.326
randalstown_2,95aa13s2,2013,24.912
shilvodan,95aa14w1,2013,14.749
springfarm_1,95aa15s1,2013,21.79
springfarm_2,95aa15s2,2013,123.404
steeple,95aa16w1,2013,5.011
stiles,95aa17w1,2013,3.335
templepatrick,95aa18w1,2013,38.646
toome,95aa19w1,2013,25.476
ballygowan_1,95bb01s1,2013,20.584
ballygowan_2,95bb01s2,2013,7.739
ballyrainey,95bb02w1,2013,31.25
ballywalter_1,95bb03s1,2013,6.518
ballywalter_2,95bb03s2,2013,20.322
bradshaw-s-brae_1,95bb04s1,2013,101.103
bradshaw-s-brae_2,95bb04s2,2013,20.227
carrowdore_1,95bb05s1,2013,15.11
carrowdore_2,95bb05s2,2013,14.916
central_ards,95bb06w1,2013,90.318
comber-east_1,95bb07s1,2013,34.239
comber-east_2,95bb07s2,2013,4.645
comber-north_1,95bb08s1,2013,4.919
comber-north_2,95bb08s2,2013,0.302
comber-west_1,95bb09s1,2013,20.584
comber-west_2,95bb09s2,2013,5.82
donaghadee-north_1,95bb10s1,2013,15.956
donaghadee-north_2,95bb10s2,2013,24.611
donaghadee-south_1,95bb11s1,2013,6.371
donaghadee-south_2,95bb11s2,2013,12.514
glen_1,95bb12s1,2013,5.361
glen_2,95bb12s2,2013,8.614
gregstown_1,95bb13s1,2013,6.82
gregstown_2,95bb13s2,2013,1.579
gregstown_3,95bb13s3,2013,2.863
killinchy_1,95bb14s1,2013,10.659
killinchy_2,95bb14s2,2013,16.37
kircubbin_1,95bb15s1,2013,11.537
kircubbin_2,95bb15s2,2013,10.447
lisbane_1,95bb16s1,2013,14.133
lisbane_2,95bb16s2,2013,13.347
loughries_1,95bb17s1,2013,4.118
loughries_2,95bb17s2,2013,7.987
millisle_1,95bb18s1,2013,7.296
millisle_2,95bb18s2,2013,15.364
movilla_1,95bb19s1,2013,16.14
movilla_2,95bb19s2,2013,4.62
movilla_3,95bb19s3,2013,4.456
portaferry_1,95bb20s1,2013,17.598
portaferry_2,95bb20s2,2013,7.045
portavogie_1,95bb21s1,2013,16.305
portavogie_2,95bb21s2,2013,12.34
scrabo_1,95bb22s1,2013,5.466
scrabo_2,95bb22s2,2013,6.552
whitespots_1,95bb23s1,2013,7.055
whitespots_2,95bb23s2,2013,1.579
abbey-park,95cc01w1,2013,70.241
ballymartrim,95cc02w1,2013,34.509
callan-bridge,95cc03w1,2013,64.492
carrigatuke,95cc04w1,2013,20.274
charlemont,95cc05w1,2013,90.842
demesne_1,95cc06s1,2013,20.432
demesne_2,95cc06s2,2013,2.055
derrynoose,95cc07w1,2013,36.065
downs,95cc08w1,2013,20.622
hamiltonsbawn_1,95cc09s1,2013,3.89
hamiltonsbawn_2,95cc09s2,2013,22.727
hockley,95cc10w1,2013,32.078
keady,95cc11w1,2013,23.045
killeen,95cc12w1,2013,58.221
killylea,95cc13w1,2013,26.555
laurelvale,95cc14w1,2013,18.776
loughgall,95cc15w1,2013,48.797
markethill,95cc16w1,2013,24.141
milford,95cc17w1,2013,17.594
observatory,95cc18w1,2013,51.871
poyntz-pass,95cc19w1,2013,19.324
rich-hill_1,95cc20s1,2013,6.394
rich-hill_2,95cc20s2,2013,10.717
tandragee,95cc21w1,2013,37.364
the-mall,95cc22w1,2013,54.214
academy,95dd01w1,2013,59.325
ahoghill_1,95dd02s1,2013,7.272
ahoghill_2,95dd02s2,2013,355.879
ardeevin,95dd03w1,2013,25.175
ballee,95dd04w1,2013,114.535
ballykeel,95dd05w1,2013,88.474
ballyloughan,95dd06w1,2013,5.446
broughshane_1,95dd07s1,2013,84.476
broughshane_2,95dd07s2,2013,9.457
castle-demesne,95dd08w1,2013,160.882
craigywarren,95dd09w1,2013,20.49
cullybackey,95dd10w1,2013,17.164
dunclug,95dd11w1,2013,12.91
dunminning,95dd12w1,2013,18.368
fair-green,95dd13w1,2013,32.813
galgorm_1,95dd14s1,2013,355.879
galgorm_2,95dd14s2,2013,355.879
glenravel,95dd15w1,2013,19.312
glenwhirry,95dd16w1,2013,61.291
grange,95dd17w1,2013,23.924
harryville,95dd18w1,2013,37.915
kells_1,95dd19s1,2013,9.488
kells_2,95dd19s2,2013,20.572
moat,95dd20w1,2013,13.84
park,95dd21w1,2013,41.57
portglenone_1,95dd22s1,2013,10.992
portglenone_2,95dd22s2,2013,5.479
slemish,95dd23w1,2013,84.476
summerfield,95dd24w1,2013,15.303
ballyhoe-and-corkey,95ee01w1,2013,16.039
benvardin,95ee02w1,2013,12.028
carnany,95ee03w1,2013,15.701
clogh-mills,95ee04w1,2013,61.552
dervock,95ee05w1,2013,22.014
dunloy,95ee06w1,2013,20.658
fairhill,95ee07w1,2013,28.086
glebe,95ee08w1,2013,51.776
killoquin-lower,95ee09w1,2013,17.117
killoquin-upper,95ee10w1,2013,16.419
knockaholet,95ee11w1,2013,8.371
newhill,95ee12w1,2013,7.456
route,95ee13w1,2013,37.701
seacon,95ee14w1,2013,11.938
stranocum,95ee15w1,2013,13.493
the-vow,95ee16w1,2013,10.998
ballydown_1,95ff01s1,2013,11.77
ballydown_2,95ff01s2,2013,42.132
ballyward,95ff02w1,2013,11.921
banbridge-west,95ff03w1,2013,7.725
bannside,95ff04w1,2013,34.422
dromore-north,95ff05w1,2013,13.594
dromore-south_1,95ff06s1,2013,27.444
dromore-south_2,95ff06s2,2013,6.194
edenderry,95ff07w1,2013,26.606
fort,95ff08w1,2013,48.801
gilford,95ff09w1,2013,16.064
gransha,95ff10w1,2013,17.988
katesbridge,95ff11w1,2013,15.538
lawrencetown,95ff12w1,2013,16.423
loughbrickland,95ff13w1,2013,26.616
quilly,95ff14w1,2013,36.812
rathfriland,95ff15w1,2013,25.482
seapatrick,95ff16w1,2013,21.598
the-cut,95ff17w1,2013,62.4
andersonstown_1,95gg01s1,2013,9.764
andersonstown_2,95gg01s2,2013,23.371
andersonstown_3,95gg01s3,2013,25.116
ardoyne_1,95gg02s1,2013,2.576
ardoyne_2,95gg02s2,2013,1.423
ardoyne_3,95gg02s3,2013,5.852
ballyhackamore_1,95gg03s1,2013,23.398
ballyhackamore_2,95gg03s2,2013,29.125
ballyhackamore_3,95gg03s3,2013,36.836
ballymacarrett_1,95gg04s1,2013,19.826
ballymacarrett_2,95gg04s2,2013,3.069
ballymacarrett_3,95gg04s3,2013,25.977
ballynafeigh_1,95gg05s1,2013,18.789
ballynafeigh_2,95gg05s2,2013,7.087
ballynafeigh_3,95gg05s3,2013,8.421
ballysillan_1,95gg06s1,2013,5.304
ballysillan_2,95gg06s2,2013,3.792
ballysillan_3,95gg06s3,2013,9.938
beechmount_1,95gg07s1,2013,15.971
beechmount_2,95gg07s2,2013,18.353
beechmount_3,95gg07s3,2013,2.287
bellevue_1,95gg08s1,2013,5.84
bellevue_2,95gg08s2,2013,13.412
bellevue_3,95gg08s3,2013,5.877
belmont_1,95gg09s1,2013,27.914
belmont_2,95gg09s2,2013,39.671
belmont_3,95gg09s3,2013,31.996
blackstaff_1,95gg10s1,2013,284.181
blackstaff_2,95gg10s2,2013,7.056
bloomfield_1_belfast,95gg11s1,2013,64.574
bloomfield_2_belfast,95gg11s2,2013,9.926
bloomfield_3_belfast,95gg11s3,2013,5.876
botanic_1,95gg12s1,2013,55.201
botanic_2,95gg12s2,2013,38.803
botanic_3,95gg12s3,2013,9.261
botanic_4,95gg12s4,2013,184.606
botanic_5,95gg12s5,2013,51.201
castleview_1,95gg13s1,2013,3.87
castleview_2,95gg13s2,2013,7.094
castleview_3,95gg13s3,2013,5.375
cavehill_1,95gg14s1,2013,14.743
cavehill_2,95gg14s2,2013,2.402
cavehill_3,95gg14s3,2013,5.724
cherryvalley_1,95gg15s1,2013,23.147
cherryvalley_2,95gg15s2,2013,14.709
cherryvalley_3,95gg15s3,2013,10.164
chichester-park_1,95gg16s1,2013,11.487
chichester-park_2,95gg16s2,2013,14.965
chichester-park_3,95gg16s3,2013,48.015
cliftonville_1,95gg17s1,2013,3.691
cliftonville_2,95gg17s2,2013,17.294
cliftonville_3,95gg17s3,2013,4.02
clonard_1,95gg18s1,2013,194.063
clonard_2,95gg18s2,2013,30.505
crumlin_1_belfast,95gg19s1,2013,19.225
crumlin_2_belfast,95gg19s2,2013,22.825
duncairn_1,95gg20s1,2013,1145.934
duncairn_2,95gg20s2,2013,48.015
falls_1,95gg21s1,2013,194.063
falls_2,95gg21s2,2013,12.491
falls_3,95gg21s3,2013,222.781
falls-park_1,95gg22s1,2013,101.359
falls-park_2,95gg22s2,2013,2.859
falls-park_3,95gg22s3,2013,8.294
finaghy_1,95gg23s1,2013,6.408
finaghy_2,95gg23s2,2013,10.505
finaghy_3,95gg23s3,2013,10.946
fortwilliam_1,95gg24s1,2013,13.696
fortwilliam_2,95gg24s2,2013,5.085
fortwilliam_3,95gg24s3,2013,25.514
glen-road_1,95gg25s1,2013,14.274
glen-road_2,95gg25s2,2013,11.982
glen-road_3,95gg25s3,2013,4.821
glencairn_1,95gg26s1,2013,6.475
glencairn_2,95gg26s2,2013,3.396
glencolin_1,95gg27s1,2013,8.688
glencolin_2,95gg27s2,2013,4.535
glencolin_3,95gg27s3,2013,1.215
glencolin_4,95gg27s4,2013,6.253
highfield_1,95gg28s1,2013,6.239
highfield_2,95gg28s2,2013,15.509
highfield_3,95gg28s3,2013,3.228
island_1,95gg29s1,2013,1416.793
island_2,95gg29s2,2013,68.512
knock_1,95gg30s1,2013,5.569
knock_2,95gg30s2,2013,113.599
knock_3,95gg30s3,2013,4.173
ladybrook_1,95gg31s1,2013,11.452
ladybrook_2,95gg31s2,2013,13.348
ladybrook_3,95gg31s3,2013,10.827
legoniel_1,95gg32s1,2013,6.907
legoniel_2,95gg32s2,2013,6.671
legoniel_3,95gg32s3,2013,9.383
malone_1,95gg33s1,2013,55.549
malone_2,95gg33s2,2013,30.404
malone_3,95gg33s3,2013,25.148
musgrave_1,95gg34s1,2013,6.156
musgrave_2,95gg34s2,2013,5.831
musgrave_3,95gg34s3,2013,134.067
new-lodge_1,95gg35s1,2013,89.22
new-lodge_2,95gg35s2,2013,2.457
new-lodge_3,95gg35s3,2013,0.537
orangefield_1,95gg36s1,2013,21.097
orangefield_2,95gg36s2,2013,10.763
orangefield_3,95gg36s3,2013,35.872
ravenhill_1,95gg37s1,2013,29.87
ravenhill_2,95gg37s2,2013,29.466
ravenhill_3,95gg37s3,2013,5.32
rosetta_1,95gg38s1,2013,26.948
rosetta_2,95gg38s2,2013,18.394
rosetta_3,95gg38s3,2013,11.161
shaftesbury_1,95gg39s1,2013,2225.333
shaftesbury_2,95gg39s2,2013,447.457
shaftesbury_3,95gg39s3,2013,132.959
shankill_1,95gg40s1,2013,3.001
shankill_2,95gg40s2,2013,36.437
stormont_1,95gg41s1,2013,113.599
stormont_2,95gg41s2,2013,38.255
stormont_3,95gg41s3,2013,15.302
stranmillis_1,95gg42s1,2013,14.858
stranmillis_2,95gg42s2,2013,3.401
stranmillis_3,95gg42s3,2013,39.186
stranmillis_4,95gg42s4,2013,91.139
sydenham_1,95gg43s1,2013,417.845
sydenham_2,95gg43s2,2013,2.612
sydenham_3,95gg43s3,2013,5.849
the-mount_1,95gg44s1,2013,25.732
the-mount_2,95gg44s2,2013,18.177
upper-malone_1,95gg45s1,2013,125.217
upper-malone_2,95gg45s2,2013,6.984
upper-malone_3,95gg45s3,2013,3.84
upper-springfield_1,95gg46s1,2013,12.556
upper-springfield_2,95gg46s2,2013,2.454
upper-springfield_3,95gg46s3,2013,3.516
