AREANM,AREACD,Period,Value
Ballycraigy,95AA03W1,2009,5.49
Clady,95AA04W1,2009,48.934
Cranfield,95AA05W1,2009,12.36
Crumlin_1_Antrim,95AA06S1,2009,18.297
Crumlin_2_Antrim,95AA06S2,2009,14.499
Drumanaway,95AA07W1,2009,11.747
Farranshane,95AA08W1,2009,110.455
Fountain Hill,95AA09W1,2009,17.889
Greystone_Antrim,95AA10W1,2009,5.955
Massereene_1,95AA11S1,2009,121.107
Massereene_2,95AA11S2,2009,123.08
Parkgate,95AA12W1,2009,16.386
Randalstown_1,95AA13S1,2009,21.843
Randalstown_2,95AA13S2,2009,31.862
Shilvodan,95AA14W1,2009,14.196
Springfarm_1,95AA15S1,2009,21.1
Springfarm_2,95AA15S2,2009,110.455
Steeple,95AA16W1,2009,4.739
Stiles,95AA17W1,2009,3.022
Templepatrick,95AA18W1,2009,40.137
Toome,95AA19W1,2009,22.526
Ballygowan_1,95BB01S1,2009,6.942
Ballygowan_2,95BB01S2,2009,8.001
Ballyrainey,95BB02W1,2009,34.041
Ballywalter_1,95BB03S1,2009,6.241
Ballywalter_2,95BB03S2,2009,16.356
Bradshaw's Brae_1,95BB04S1,2009,110.938
Bradshaw's Brae_2,95BB04S2,2009,24.975
Carrowdore_1,95BB05S1,2009,10.772
Carrowdore_2,95BB05S2,2009,15.793
Central_Ards,95BB06W1,2009,90.71
Comber East_1,95BB07S1,2009,27.539
Comber East_2,95BB07S2,2009,0.861
Comber North_1,95BB08S1,2009,8.008
Comber North_2,95BB08S2,2009,4.047
Comber West_1,95BB09S1,2009,27.853
Comber West_2,95BB09S2,2009,2.025
Donaghadee North_1,95BB10S1,2009,15.773
Donaghadee North_2,95BB10S2,2009,8.632
Donaghadee South_1,95BB11S1,2009,4.26
Donaghadee South_2,95BB11S2,2009,5.202
Glen_1,95BB12S1,2009,3.458
Glen_2,95BB12S2,2009,5.586
Gregstown_1,95BB13S1,2009,7.526
Gregstown_2,95BB13S2,2009,2.139
Gregstown_3,95BB13S3,2009,3.821
Killinchy_1,95BB14S1,2009,4.302
Killinchy_2,95BB14S2,2009,9.642
Kircubbin_1,95BB15S1,2009,12.731
Kircubbin_2,95BB15S2,2009,10.332
Lisbane_1,95BB16S1,2009,14.774
Lisbane_2,95BB16S2,2009,14.901
Loughries_1,95BB17S1,2009,4.479
Loughries_2,95BB17S2,2009,8.381
Millisle_1,95BB18S1,2009,6.791
Millisle_2,95BB18S2,2009,14.32
Movilla_1,95BB19S1,2009,18.59
Movilla_2,95BB19S2,2009,5.701
Movilla_3,95BB19S3,2009,4.651
Portaferry_1,95BB20S1,2009,15.147
Portaferry_2,95BB20S2,2009,5.027
Portavogie_1,95BB21S1,2009,11.647
Portavogie_2,95BB21S2,2009,12.629
Scrabo_1,95BB22S1,2009,6.343
Scrabo_2,95BB22S2,2009,5.583
Whitespots_1,95BB23S1,2009,9.416
Whitespots_2,95BB23S2,2009,0.846
Abbey Park,95CC01W1,2009,63.814
Ballymartrim,95CC02W1,2009,23.884
Callan Bridge,95CC03W1,2009,53.746
Carrigatuke,95CC04W1,2009,19.479
Charlemont,95CC05W1,2009,78.594
Demesne_1,95CC06S1,2009,21.104
Demesne_2,95CC06S2,2009,5.236
Derrynoose,95CC07W1,2009,35.406
Downs,95CC08W1,2009,19.0
Hamiltonsbawn_1,95CC09S1,2009,2.856
Hamiltonsbawn_2,95CC09S2,2009,16.45
Hockley,95CC10W1,2009,29.897
Keady,95CC11W1,2009,25.43
Killeen,95CC12W1,2009,57.469
Killylea,95CC13W1,2009,23.275
Laurelvale,95CC14W1,2009,17.001
Loughgall,95CC15W1,2009,38.741
Markethill,95CC16W1,2009,22.243
Milford,95CC17W1,2009,19.473
Observatory,95CC18W1,2009,52.39
Poyntz Pass,95CC19W1,2009,21.154
Rich Hill_1,95CC20S1,2009,2.821
Rich Hill_2,95CC20S2,2009,9.375
Tandragee,95CC21W1,2009,31.799
The Mall,95CC22W1,2009,52.894
Academy,95DD01W1,2009,43.216
Ahoghill_1,95DD02S1,2009,6.777
Ahoghill_2,95DD02S2,2009,562.976
Ardeevin,95DD03W1,2009,25.243
Ballee,95DD04W1,2009,96.039
Ballykeel,95DD05W1,2009,56.91
Ballyloughan,95DD06W1,2009,6.351
Broughshane_1,95DD07S1,2009,71.635
Broughshane_2,95DD07S2,2009,9.042
Castle Demesne,95DD08W1,2009,137.348
Craigywarren,95DD09W1,2009,14.912
Cullybackey,95DD10W1,2009,17.489
Dunclug,95DD11W1,2009,14.332
Dunminning,95DD12W1,2009,19.49
Fair Green,95DD13W1,2009,35.002
Galgorm_1,95DD14S1,2009,562.976
Galgorm_2,95DD14S2,2009,28.867
Glenravel,95DD15W1,2009,21.701
Glenwhirry,95DD16W1,2009,66.137
Grange,95DD17W1,2009,26.014
Harryville,95DD18W1,2009,71.635
Kells_1,95DD19S1,2009,8.103
Kells_2,95DD19S2,2009,19.221
Moat,95DD20W1,2009,9.798
Park,95DD21W1,2009,44.63
Portglenone_1,95DD22S1,2009,11.689
Portglenone_2,95DD22S2,2009,5.765
Slemish,95DD23W1,2009,92.169
Summerfield,95DD24W1,2009,12.906
Ballyhoe and Corkey,95EE01W1,2009,15.241
Benvardin,95EE02W1,2009,12.238
Carnany,95EE03W1,2009,13.24
Clogh Mills,95EE04W1,2009,63.316
Dervock,95EE05W1,2009,17.031
Dunloy,95EE06W1,2009,27.529
Fairhill,95EE07W1,2009,16.3
Glebe,95EE08W1,2009,45.229
Killoquin Lower,95EE09W1,2009,17.174
Killoquin Upper,95EE10W1,2009,12.605
Knockaholet,95EE11W1,2009,13.393
Newhill,95EE12W1,2009,7.282
Route,95EE13W1,2009,40.689
Seacon,95EE14W1,2009,12.276
Stranocum,95EE15W1,2009,12.925
The Vow,95EE16W1,2009,13.278
Ballydown_1,95FF01S1,2009,11.711
Ballydown_2,95FF01S2,2009,24.793
Ballyward,95FF02W1,2009,13.052
Banbridge West,95FF03W1,2009,7.239
Bannside,95FF04W1,2009,25.402
Dromore North,95FF05W1,2009,12.7
Dromore South_1,95FF06S1,2009,22.031
Dromore South_2,95FF06S2,2009,4.634
Edenderry,95FF07W1,2009,21.189
Fort,95FF08W1,2009,45.026
Gilford,95FF09W1,2009,13.63
Gransha,95FF10W1,2009,18.994
Katesbridge,95FF11W1,2009,21.264
Lawrencetown,95FF12W1,2009,19.374
Loughbrickland,95FF13W1,2009,25.073
Quilly,95FF14W1,2009,36.167
Rathfriland,95FF15W1,2009,22.585
Seapatrick,95FF16W1,2009,25.015
The Cut,95FF17W1,2009,60.522
Andersonstown_1,95GG01S1,2009,5.736
Andersonstown_2,95GG01S2,2009,27.013
Andersonstown_3,95GG01S3,2009,24.536
Ardoyne_1,95GG02S1,2009,2.583
Ardoyne_2,95GG02S2,2009,1.309
Ardoyne_3,95GG02S3,2009,5.49
Ballyhackamore_1,95GG03S1,2009,22.818
Ballyhackamore_2,95GG03S2,2009,27.285
Ballyhackamore_3,95GG03S3,2009,30.228
Ballymacarrett_1,95GG04S1,2009,19.586
Ballymacarrett_2,95GG04S2,2009,1.389
Ballymacarrett_3,95GG04S3,2009,23.635
Ballynafeigh_1,95GG05S1,2009,20.129
Ballynafeigh_2,95GG05S2,2009,6.571
Ballynafeigh_3,95GG05S3,2009,8.805
Ballysillan_1,95GG06S1,2009,6.049
Ballysillan_2,95GG06S2,2009,3.088
Ballysillan_3,95GG06S3,2009,10.479
Beechmount_1,95GG07S1,2009,16.186
Beechmount_2,95GG07S2,2009,17.303
Beechmount_3,95GG07S3,2009,2.594
Bellevue_1,95GG08S1,2009,8.538
Bellevue_2,95GG08S2,2009,10.848
Bellevue_3,95GG08S3,2009,6.472
Belmont_1,95GG09S1,2009,29.494
Belmont_2,95GG09S2,2009,40.346
Belmont_3,95GG09S3,2009,32.902
Blackstaff_1,95GG10S1,2009,237.045
Blackstaff_2,95GG10S2,2009,6.725
Bloomfield_1_Belfast,95GG11S1,2009,66.697
Bloomfield_2_Belfast,95GG11S2,2009,8.135
Bloomfield_3_Belfast,95GG11S3,2009,5.967
Botanic_1,95GG12S1,2009,51.736
Botanic_2,95GG12S2,2009,38.37
Botanic_3,95GG12S3,2009,7.239
Botanic_4,95GG12S4,2009,175.178
Botanic_5,95GG12S5,2009,48.535
Castleview_1,95GG13S1,2009,3.68
Castleview_2,95GG13S2,2009,6.363
Castleview_3,95GG13S3,2009,5.961
Cavehill_1,95GG14S1,2009,14.898
Cavehill_2,95GG14S2,2009,2.523
Cavehill_3,95GG14S3,2009,6.044
Cherryvalley_1,95GG15S1,2009,22.617
Cherryvalley_2,95GG15S2,2009,13.196
Cherryvalley_3,95GG15S3,2009,11.405
Chichester Park_1,95GG16S1,2009,13.462
Chichester Park_2,95GG16S2,2009,15.731
Chichester Park_3,95GG16S3,2009,25.272
Cliftonville_1,95GG17S1,2009,6.611
Cliftonville_2,95GG17S2,2009,14.779
Cliftonville_3,95GG17S3,2009,3.662
Clonard_1,95GG18S1,2009,185.207
Clonard_2,95GG18S2,2009,30.906
Crumlin_1_Belfast,95GG19S1,2009,23.98
Crumlin_2_Belfast,95GG19S2,2009,23.921
Duncairn_1,95GG20S1,2009,1043.311
Duncairn_2,95GG20S2,2009,30.802
Falls_1,95GG21S1,2009,185.207
Falls_2,95GG21S2,2009,15.916
Falls_3,95GG21S3,2009,239.968
Falls Park_1,95GG22S1,2009,89.148
Falls Park_2,95GG22S2,2009,6.516
Falls Park_3,95GG22S3,2009,5.578
Finaghy_1,95GG23S1,2009,1.189
Finaghy_2,95GG23S2,2009,9.886
Finaghy_3,95GG23S3,2009,11.552
Fortwilliam_1,95GG24S1,2009,25.272
Fortwilliam_2,95GG24S2,2009,4.82
Fortwilliam_3,95GG24S3,2009,24.602
Glen Road_1,95GG25S1,2009,11.328
Glen Road_2,95GG25S2,2009,11.328
Glen Road_3,95GG25S3,2009,2.355
Glencairn_1,95GG26S1,2009,8.87
Glencairn_2,95GG26S2,2009,5.186
Glencolin_1,95GG27S1,2009,7.687
Glencolin_2,95GG27S2,2009,2.079
Glencolin_3,95GG27S3,2009,3.219
Glencolin_4,95GG27S4,2009,3.937
Highfield_1,95GG28S1,2009,6.217
Highfield_2,95GG28S2,2009,15.192
Highfield_3,95GG28S3,2009,2.594
Island_1,95GG29S1,2009,1352.11
Island_2,95GG29S2,2009,63.392
Knock_1,95GG30S1,2009,7.118
Knock_2,95GG30S2,2009,120.692
Knock_3,95GG30S3,2009,4.516
Ladybrook_1,95GG31S1,2009,11.742
Ladybrook_2,95GG31S2,2009,15.986
Ladybrook_3,95GG31S3,2009,9.912
Legoniel_1,95GG32S1,2009,7.464
Legoniel_2,95GG32S2,2009,7.191
Legoniel_3,95GG32S3,2009,9.226
Malone_1,95GG33S1,2009,56.498
Malone_2,95GG33S2,2009,25.084
Malone_3,95GG33S3,2009,25.857
Musgrave_1,95GG34S1,2009,6.891
Musgrave_2,95GG34S2,2009,6.113
Musgrave_3,95GG34S3,2009,134.165
New Lodge_1,95GG35S1,2009,101.688
New Lodge_2,95GG35S2,2009,2.314
New Lodge_3,95GG35S3,2009,2.379
Orangefield_1,95GG36S1,2009,17.013
Orangefield_2,95GG36S2,2009,21.137
Orangefield_3,95GG36S3,2009,24.473
Ravenhill_1,95GG37S1,2009,30.171
Ravenhill_2,95GG37S2,2009,29.252
Ravenhill_3,95GG37S3,2009,5.341
Rosetta_1,95GG38S1,2009,27.872
Rosetta_2,95GG38S2,2009,23.947
Rosetta_3,95GG38S3,2009,11.53
Shaftesbury_1,95GG39S1,2009,2038.163
Shaftesbury_2,95GG39S2,2009,457.756
Shaftesbury_3,95GG39S3,2009,126.559
Shankill_1,95GG40S1,2009,3.217
Shankill_2,95GG40S2,2009,35.374
Stormont_1,95GG41S1,2009,120.692
Stormont_2,95GG41S2,2009,39.911
Stormont_3,95GG41S3,2009,14.388
Stranmillis_1,95GG42S1,2009,18.759
Stranmillis_2,95GG42S2,2009,2.558
Stranmillis_3,95GG42S3,2009,41.866
Stranmillis_4,95GG42S4,2009,63.554
Sydenham_1,95GG43S1,2009,412.361
Sydenham_2,95GG43S2,2009,3.277
Sydenham_3,95GG43S3,2009,5.787
The Mount_1,95GG44S1,2009,25.154
The Mount_2,95GG44S2,2009,18.268
Upper Malone_1,95GG45S1,2009,101.077
Upper Malone_2,95GG45S2,2009,6.04
Upper Malone_3,95GG45S3,2009,5.87
Upper Springfield_1,95GG46S1,2009,10.483
Upper Springfield_2,95GG46S2,2009,1.776
Upper Springfield_3,95GG46S3,2009,3.002
Water Works_1,95GG47S1,2009,85.717
Water Works_2,95GG47S2,2009,5.656
Water Works_3,95GG47S3,2009,20.231
Whiterock_1,95GG48S1,2009,9.95
Whiterock_2,95GG48S2,2009,6.579
Whiterock_3,95GG48S3,2009,4.178
Windsor_1,95GG49S1,2009,126.559
Windsor_2,95GG49S2,2009,48.92
Windsor_3,95GG49S3,2009,30.037
Windsor_4,95GG49S4,2009,6.689
Woodstock_1,95GG50S1,2009,3.894
Woodstock_2,95GG50S2,2009,22.413
Woodstock_3,95GG50S3,2009,18.531
Woodvale_1,95GG51S1,2009,1.287
Woodvale_2,95GG51S2,2009,12.729
Woodvale_3,95GG51S3,2009,1.348
Blackhead,95HH01W1,2009,8.538
Bluefield_1,95HH02S1,2009,6.994
Bluefield_2,95HH02S2,2009,0.804
Boneybefore,95HH03W1,2009,8.319
Burleigh Hill_1,95HH04S1,2009,3.75
Burleigh Hill_2,95HH04S2,2009,15.29
Clipperstown,95HH05W1,2009,11.2
Eden_1,95HH06S1,2009,71.475
Eden_2,95HH06S2,2009,11.299
Gortalee,95HH07W1,2009,1.477
Greenisland,95HH08W1,2009,113.333
Killycrot,95HH09W1,2009,66.685
Knockagh,95HH10W1,2009,10.72
Love Lane,95HH11W1,2009,3.284
Milebush,95HH12W1,2009,4.674
Northland,95HH13W1,2009,1.923
Sunnylands,95HH14W1,2009,5.85
Victoria_Carrickfergus,95HH15W1,2009,22.391
Whitehead,95HH16W1,2009,10.687
Woodburn,95HH17W1,2009,11.068
Ballyhanwood_1,95II01S1,2009,11.57
Ballyhanwood_2,95II01S2,2009,22.156
Beechill_1,95II02S1,2009,93.198
Beechill_2,95II02S2,2009,33.547
Beechill_3,95II02S3,2009,9.886
Cairnshill_1,95II03S1,2009,7.319
Cairnshill_2,95II03S2,2009,10.7
Carrowreagh_1,95II04S1,2009,42.385
Carrowreagh_2,95II04S2,2009,5.472
Carryduff East_1,95II05S1,2009,23.538
Carryduff East_2,95II05S2,2009,42.071
Carryduff West_1,95II06S1,2009,11.064
Carryduff West_2,95II06S2,2009,13.343
Cregagh,95II07W1,2009,9.92
Downshire,95II08W1,2009,48.277
Dundonald_1,95II09S1,2009,110.149
Dundonald_2,95II09S2,2009,4.217
Enler,95II10W1,2009,2.911
Galwally,95II11W1,2009,27.801
Gilnahirk,95II12W1,2009,18.278
Graham's Bridge,95II13W1,2009,77.85
Hillfoot,95II14W1,2009,9.723
Knockbracken_1,95II15S1,2009,6.375
Knockbracken_2,95II15S2,2009,5.6
Lisnasharragh,95II16W1,2009,181.727
Lower Braniel,95II17W1,2009,9.465
Minnowburn,95II18W1,2009,13.01
Moneyreagh_1,95II19S1,2009,110.149
Moneyreagh_2,95II19S2,2009,35.148
Newtownbreda,95II20W1,2009,68.317
Tullycarnet,95II21W1,2009,4.152
Upper Braniel,95II22W1,2009,6.13
Wynchurch,95II23W1,2009,11.312
Agivey,95JJ01W1,2009,27.334
Atlantic,95JJ02W1,2009,8.325
Ballysally_1,95JJ03S1,2009,3.869
Ballysally_2,95JJ03S2,2009,0.081
Castlerock_1,95JJ04S1,2009,10.715
Castlerock_2,95JJ04S2,2009,7.51
Central_Coleraine,95JJ05W1,2009,220.281
Churchland,95JJ06W1,2009,3.507
Cross Glebe,95JJ07W1,2009,26.841
Dundooan_1,95JJ08S1,2009,39.393
Dundooan_2,95JJ08S2,2009,11.007
Dunluce,95JJ09W1,2009,16.185
Garvagh,95JJ10W1,2009,45.772
Hopefield_1,95JJ11S1,2009,5.658
Hopefield_2,95JJ11S2,2009,6.757
Kilrea,95JJ12W1,2009,31.978
Knocklynn_1,95JJ13S1,2009,71.814
Knocklynn_2,95JJ13S2,2009,5.81
Macosquin,95JJ14W1,2009,17.116
Mount Sandel,95JJ15W1,2009,80.752
Portstewart,95JJ16W1,2009,56.169
Ringsend,95JJ17W1,2009,27.714
Royal Portrush,95JJ18W1,2009,34.877
Strand_1_Coleraine,95JJ19S1,2009,9.655
Strand_2_Coleraine,95JJ19S2,2009,8.094
The Cuts_1,95JJ20S1,2009,32.535
The Cuts_2,95JJ20S2,2009,4.149
University,95JJ21W1,2009,76.33
Waterside,95JJ22W1,2009,43.651
Ardboe,95KK01W1,2009,7.58
Coagh,95KK02W1,2009,48.806
Dunnamore,95KK03W1,2009,22.745
Gortalowry,95KK04W1,2009,70.793
Killycolpy,95KK05W1,2009,28.325
Killymoon,95KK06W1,2009,80.974
Lissan,95KK07W1,2009,52.957
Moneymore,95KK08W1,2009,21.876
Newbuildings,95KK09W1,2009,56.748
Oaklands,95KK10W1,2009,28.19
Oldtown,95KK11W1,2009,32.065
Pomeroy,95KK12W1,2009,31.327
Sandholes,95KK13W1,2009,58.974
Stewartstown,95KK14W1,2009,18.146
The Loop,95KK15W1,2009,40.839
Tullagh,95KK16W1,2009,41.402
Aghagallon_1,95LL01S1,2009,19.221
Aghagallon_2,95LL01S2,2009,47.536
Annagh_1,95LL02S1,2009,25.353
Annagh_2,95LL02S2,2009,70.715
Ballybay,95LL03W1,2009,30.361
Ballyoran,95LL04W1,2009,13.125
Bleary_1,95LL05S1,2009,17.235
Bleary_2,95LL05S2,2009,6.231
Brownstown_1,95LL06S1,2009,48.338
Brownstown_2,95LL06S2,2009,17.392
Church,95LL07W1,2009,23.08
Corcrain_1,95LL08S1,2009,6.483
Corcrain_2,95LL08S2,2009,20.704
Court_1,95LL09S1,2009,25.333
Court_2,95LL09S2,2009,60.216
Derrytrasna_1,95LL10S1,2009,56.141
Derrytrasna_2,95LL10S2,2009,12.701
Donaghcloney_1,95LL11S1,2009,7.49
Donaghcloney_2,95LL11S2,2009,16.632
Drumgask_1,95LL12S1,2009,14.803
Drumgask_2,95LL12S2,2009,6.231
Drumgor_1,95LL13S1,2009,111.294
Drumgor_2,95LL13S2,2009,13.914
Drumnamoe_1,95LL14S1,2009,1.073
Drumnamoe_2,95LL14S2,2009,3.948
Edenderry_1,95LL15S1,2009,54.559
Edenderry_2,95LL15S2,2009,9.193
Kernan_1,95LL16S1,2009,111.294
Kernan_2,95LL16S2,2009,405.119
Killycomain,95LL17W1,2009,16.251
Knocknashane_1,95LL18S1,2009,14.926
Knocknashane_2,95LL18S2,2009,6.413
Magheralin_1,95LL19S1,2009,15.978
Magheralin_2,95LL19S2,2009,24.688
Mourneview,95LL20W1,2009,19.376
Parklake,95LL21W1,2009,41.076
Taghnevan,95LL22W1,2009,15.984
Tavanagh,95LL23W1,2009,12.061
The Birches_1,95LL24S1,2009,14.037
The Birches_2,95LL24S2,2009,8.927
Waringstown_1,95LL25S1,2009,18.015
Waringstown_2,95LL25S2,2009,5.391
Woodville_1,95LL26S1,2009,14.315
Woodville_2,95LL26S2,2009,4.264
Altnagelvin_1,95MM01S1,2009,6.178
Altnagelvin_2,95MM01S2,2009,112.4
Altnagelvin_3,95MM01S3,2009,9.491
Ballynashallog_1,95MM02S1,2009,31.312
Ballynashallog_2,95MM02S2,2009,4.219
Banagher,95MM03W1,2009,19.815
Beechwood,95MM04W1,2009,13.263
Brandywell,95MM05W1,2009,16.878
Carn Hill_1,95MM06S1,2009,5.995
Carn Hill_2,95MM06S2,2009,21.962
Caw,95MM07W1,2009,15.482
Clondermot_1,95MM08S1,2009,21.115
Clondermot_2,95MM08S2,2009,38.649
Claudy_1,95MM09S1,2009,13.862
Claudy_2,95MM09S2,2009,10.983
Creggan Central_1,95MM10S1,2009,10.407
Creggan Central_2,95MM10S2,2009,0.15
Creggan South,95MM11W1,2009,4.587
Crevagh_1,95MM12S1,2009,9.443
Crevagh_2,95MM12S2,2009,0.066
Crevagh_3,95MM12S3,2009,6.214
Culmore_1,95MM13S1,2009,6.939
Culmore_2,95MM13S2,2009,0.245
Culmore_3,95MM13S3,2009,0.988
Culmore_4,95MM13S4,2009,5.995
Culmore_5,95MM13S5,2009,16.489
Ebrington_1,95MM14S1,2009,10.252
Ebrington_2,95MM14S2,2009,112.4
Eglinton_1,95MM15S1,2009,97.166
Eglinton_2,95MM15S2,2009,17.809
Enagh_1_Derry,95MM16S1,2009,74.749
Enagh_2_Derry,95MM16S2,2009,174.751
Foyle Springs_1,95MM17S1,2009,1.162
Foyle Springs_2,95MM17S2,2009,2.475
Holly Mount_1,95MM18S1,2009,15.129
Holly Mount_2,95MM18S2,2009,10.476
Kilfennan_1,95MM19S1,2009,7.976
Kilfennan_2,95MM19S2,2009,13.868
Lisnagelvin_1,95MM20S1,2009,7.025
Lisnagelvin_2,95MM20S2,2009,26.826
New Buildings_1,95MM21S1,2009,11.994
New Buildings_2,95MM21S2,2009,9.228
Pennyburn_1,95MM22S1,2009,67.191
Pennyburn_2,95MM22S2,2009,20.168
Rosemount,95MM23W1,2009,15.129
Shantallow East,95MM24W1,2009,11.105
Shantallow West_1,95MM25S1,2009,0.556
Shantallow West_2,95MM25S2,2009,0.245
Shantallow West_3,95MM25S3,2009,9.496
Shantallow West_4,95MM25S4,2009,10.938
Springtown_1,95MM26S1,2009,67.191
Springtown_2,95MM26S2,2009,119.765
Strand_1_Derry,95MM27S1,2009,201.824
Strand_2_Derry,95MM27S2,2009,35.716
The Diamond,95MM28W1,2009,152.781
Victoria_Derry,95MM29W1,2009,49.363
Westland,95MM30W1,2009,10.407
Ardglass_1,95NN01S1,2009,7.588
Ardglass_2,95NN01S2,2009,4.177
Audley's Acre,95NN02W1,2009,15.964
Ballymaglave_1,95NN03S1,2009,29.416
Ballymaglave_2,95NN03S2,2009,12.399
Ballymote,95NN04W1,2009,54.81
Ballynahinch East,95NN05W1,2009,38.76
Castlewellan_1,95NN06S1,2009,8.774
Castlewellan_2,95NN06S2,2009,43.304
Cathedral_1,95NN07S1,2009,10.771
Cathedral_2,95NN07S2,2009,78.106
Crossgar_1,95NN08S1,2009,9.352
Crossgar_2,95NN08S2,2009,19.725
Derryboy_1,95NN09S1,2009,5.61
Derryboy_2,95NN09S2,2009,3.871
Donard_1,95NN10S1,2009,24.755
Donard_2,95NN10S2,2009,7.822
Drumaness_1,95NN11S1,2009,12.459
Drumaness_2,95NN11S2,2009,21.823
Dundrum,95NN12W1,2009,14.766
Dunmore,95NN13W1,2009,23.933
Killough_1,95NN14S1,2009,6.9
Killough_2,95NN14S2,2009,13.978
Killyleagh,95NN15W1,2009,15.337
Kilmore_1,95NN16S1,2009,25.363
Kilmore_2,95NN16S2,2009,7.67
Murlough,95NN17W1,2009,36.034
Quoile_1,95NN18S1,2009,21.451
Quoile_2,95NN18S2,2009,25.119
Saintfield_1,95NN19S1,2009,7.165
Saintfield_2,95NN19S2,2009,32.993
Seaforde,95NN20W1,2009,22.447
Shimna,95NN21W1,2009,30.973
Strangford,95NN22W1,2009,31.028
Tollymore_1,95NN23S1,2009,12.72
Tollymore_2,95NN23S2,2009,6.573
Altmore,95OO01W1,2009,35.606
Augher,95OO02W1,2009,26.194
Aughnacloy,95OO03W1,2009,23.445
Ballygawley,95OO04W1,2009,55.693
Ballysaggart,95OO05W1,2009,26.092
Benburb,95OO06W1,2009,124.358
Caledon,95OO07W1,2009,23.964
Castlecaulfield,95OO08W1,2009,34.585
Clogher,95OO09W1,2009,22.804
Coalisland North,95OO10W1,2009,30.801
Coalisland South,95OO11W1,2009,40.568
Coalisland West and Newmills,95OO12W1,2009,51.132
Coolhill,95OO13W1,2009,65.231
Donaghmore,95OO14W1,2009,36.994
Drumglass,95OO15W1,2009,73.047
Fivemiletown,95OO16W1,2009,75.562
Killyman,95OO17W1,2009,38.998
Killymeal,95OO18W1,2009,90.813
Moy,95OO19W1,2009,49.137
Moygashel,95OO20W1,2009,43.004
Mullaghmore,95OO21W1,2009,74.895
Washing Bay,95OO22W1,2009,23.921
Ballinamallard,95PP01W1,2009,36.796
Belcoo and Garrison,95PP02W1,2009,6.406
Belleek and Boa,95PP03W1,2009,19.129
Boho Cleenish and Letterbreen,95PP04W1,2009,29.482
Brookeborough,95PP05W1,2009,12.536
Castlecoole_1,95PP06S1,2009,8.26
Castlecoole_2,95PP06S2,2009,81.868
Derrygonnelly,95PP07W1,2009,22.365
Derrylin,95PP08W1,2009,97.107
Devenish,95PP09W1,2009,35.484
Donagh,95PP10W1,2009,7.962
Erne,95PP11W1,2009,165.319
Florence Court and Kinawley,95PP12W1,2009,10.231
Irvinestown,95PP13W1,2009,31.788
Kesh Ederney and Lack_1,95PP14S1,2009,6.437
Kesh Ederney and Lack_2,95PP14S2,2009,19.564
Lisbellaw,95PP15W1,2009,22.757
Lisnarrick,95PP16W1,2009,16.266
Lisnaskea,95PP17W1,2009,39.408
Maguires Bridge,95PP18W1,2009,18.135
Newtownbutler,95PP19W1,2009,13.93
Portora,95PP20W1,2009,158.885
Rosslea,95PP21W1,2009,10.692
Rossorry,95PP22W1,2009,27.691
Tempo,95PP23W1,2009,9.589
Antiville,95QQ01W1,2009,7.342
Ballycarry,95QQ02W1,2009,11.804
Ballyloran,95QQ03W1,2009,0.225
Blackcave,95QQ04W1,2009,47.454
Carncastle,95QQ05W1,2009,9.791
Carnlough,95QQ06W1,2009,7.955
Central_Larne,95QQ07W1,2009,56.884
Craigy Hill,95QQ08W1,2009,2.337
Gardenmore,95QQ09W1,2009,10.74
Glenarm,95QQ10W1,2009,12.151
Glynn,95QQ11W1,2009,12.81
Harbour,95QQ12W1,2009,86.355
Island Magee,95QQ13W1,2009,76.283
Kilwaughter_1,95QQ14S1,2009,63.144
Kilwaughter_2,95QQ14S2,2009,30.39
Town Parks,95QQ15W1,2009,47.454
Aghanloo_1,95RR01S1,2009,10.35
Aghanloo_2,95RR01S2,2009,23.827
Ballykelly,95RR02W1,2009,13.622
Coolessan,95RR03W1,2009,11.318
Dungiven,95RR04W1,2009,27.483
Enagh_1_Limavady,95RR05S1,2009,6.513
Enagh_2_Limavady,95RR05S2,2009,13.0
Feeny,95RR06W1,2009,10.791
Forest,95RR07W1,2009,13.372
Glack,95RR08W1,2009,6.903
Gresteel_1,95RR09S1,2009,36.146
Gresteel_2,95RR09S2,2009,5.359
Greystone_Limavady,95RR10W1,2009,3.166
Magilligan,95RR11W1,2009,35.839
Rathbrady,95RR12W1,2009,3.166
Roeside,95RR13W1,2009,66.482
The Highlands,95RR14W1,2009,14.7
Upper Glenshane,95RR15W1,2009,19.436
Ballinderry_1,95SS01S1,2009,74.361
Ballinderry_2,95SS01S2,2009,12.287
Ballymacash_1,95SS02S1,2009,9.38
Ballymacash_2,95SS02S2,2009,14.726
Ballymacbrennan_1,95SS03S1,2009,14.936
Ballymacbrennan_2,95SS03S2,2009,24.564
Ballymacoss_1,95SS04S1,2009,10.627
Ballymacoss_2,95SS04S2,2009,4.155
Ballymacoss_3,95SS04S3,2009,40.056
Blaris_1,95SS05S1,2009,11.033
Blaris_2,95SS05S2,2009,112.856
Collin Glen_1,95SS06S1,2009,14.065
Collin Glen_2,95SS06S2,2009,3.013
Collin Glen_3,95SS06S3,2009,0.989
Derryaghy_1,95SS07S1,2009,7.186
Derryaghy_2,95SS07S2,2009,0.329
Derryaghy_3,95SS07S3,2009,117.628
Dromara_1,95SS08S1,2009,12.03
Dromara_2,95SS08S2,2009,25.414
Drumbo_1,95SS09S1,2009,8.676
Drumbo_2,95SS09S2,2009,17.452
